ASV_ID	P29264_2001	P29264_2002	P29264_2003	P29264_2004	P29264_2005	P29264_2006	P29264_2007	P29264_2008	P29264_2009
11bd0605e00b7ef4714b2d2b5c04df21	104	138	155	89	51	24	43	34	22
c82efed76073665af5d0a5d5877815be	0	0	0	0	0	0	0	0	5
2364eb323923ad3502bdda2207984890	214	374	153	116	112	20	37	21	0
efee00e38ecedb599e96184df7e697ff	58	96	241	63	76	20	45	35	19
e5dcc8c64edb1efa9dd64c3ab4249400	30	0	23	0	6	0	0	0	0
ddf8de6cec5429e467ef0de9e69bf42e	0	0	0	0	0	0	0	0	0
1a9233b37851d75c366e597e4658eec1	6	0	7	15	10	10	32	15	0
c905daf5c45598b30bb9079b18ddba0e	18	20	12	0	0	0	0	0	24
7ba23cc85c3a44a4b32f2b234e3e1dd2	128	218	193	132	107	22	31	32	0
4a4dd20ce08c7d8208d002166308b8ab	124	71	162	104	71	0	0	0	0
07c3160551922faa7be5740ea3adc189	0	0	0	0	0	0	0	0	0
2946b3775816f3695d79a9363620b12a	62	38	19	12	24	7	28	21	0
da139741f82c525c6437328071eb0d33	99	126	145	92	52	0	0	0	0
b4aed8f822dbad1c56c0b22de7a60f93	23	75	13	0	15	0	6	17	23
12abc85fec211c2f173a4afafa7a7c98	106	54	140	86	59	14	0	18	0
7208feb3afd481ebd51c04bb97e20644	0	0	0	0	0	0	0	0	26
d99a98ce958f133d3ca3ac7498dcc402	0	0	0	0	0	0	0	0	0
74c369259ad545b1bfefdd6efc3a8b7c	0	22	0	0	0	0	16	0	7
47d011cc4bf606d64d6b234fdd3cc9f8	0	9	0	0	0	0	0	0	4
6148a79d055183152d8c275fb1811126	0	0	0	0	0	0	0	15	182
435267765e5723ae4f1a65969b50f881	13	3	0	7	34	16	179	78	9
6264a64151f527a91593ef4474382718	69	53	29	22	37	0	95	85	0
0d637dcf068afa91e4b02152c8113f3d	56	112	119	61	36	18	0	15	9
a78f31f59a4bc772c6e626d485221d9a	0	0	0	0	0	0	0	0	27
e6788f68023d9424ac89ff7972feb0f3	120	142	159	82	53	21	20	26	13
58ecbdd1534ac377bafb4d030ba061b5	49	65	63	46	38	13	61	137	68
e1ede37ed4bd4e3c00116bddca8441a7	113	403	104	137	110	16	7	10	0
a68aaadf6f869ff807561ee94e57d15e	0	0	0	8	3	0	0	0	0
eecfebe787e6d6dcb18de04813aeb7b9	0	0	0	0	0	0	0	0	0
1dee4e38195fdb6d7587b0c875bbb79e	0	0	0	0	0	0	0	0	0
a68b37133e9d3da604674d143353033d	62	114	89	47	0	0	83	55	0
855ded4a65ef60770d1a3a61ee0da11c	96	139	176	0	0	0	0	0	0
f3931878c88c9d308370e5e20aa824b3	26	36	12	4	2	0	0	0	6
339614c316cb9964f593e283eb4105e0	13	9	27	11	9	0	12	14	9
d823016e0ebd4b8b262516802fb22041	8	73	9	0	11	4	0	15	0
20a90596687aba3b0e665cc1f841b3af	15	41	21	0	17	0	36	29	22
8686d2bc42b3f26233601dcfcc02d573	185	48	64	30	0	0	0	0	0
225836535cb5bc07bcfe690f83226112	0	18	18	32	32	23	108	367	0
dc006968e6259a29c8371959892c8ea4	61	83	75	28	22	0	48	0	0
b773333726a2dce186cb42c4c2ee64a9	6	20	0	0	0	0	7	0	30
1c9ef6b0bed0cfd2ac5bd46fe534d83c	0	0	0	0	0	0	0	0	14
7b48a2ded9111f59e7d0e9c363590ea6	62	77	129	56	112	0	69	33	0
9c50526dad228ce81b2d2747522c00c0	0	0	0	0	0	0	0	0	0
9e2e4916f1b4b3a755841518d57f0236	0	0	0	0	0	0	0	0	8
0b0cac0562128da174ec240181e9962c	0	0	0	0	0	0	0	0	0
18d2d7e1961b3fb4b024f12c94033876	84	10	288	77	97	5	38	5	9
04be702b895fe5ed0568344daf564276	0	0	0	0	0	0	0	0	0
f3867ed6145159bd1281f0d02d35f0df	127	110	166	109	0	0	0	0	0
d169d337d3e57947ae3350d6f3c7a5f6	57	98	48	56	24	0	29	24	0
2852304d3fe23aac73c6976d56bdf3f7	0	0	0	0	18	6	0	0	0
f4a358ce2f05bb8a34273c2edab462a9	115	37	109	53	26	0	0	0	0
c70dfc304c4f13c14c44e516b8165dbc	17	21	24	12	0	0	0	7	30
23e86eb2b1557088fb1b0c7f54772396	0	0	0	0	0	0	0	0	0
63003fc2bf33e0a1679d94ddd16c690d	55	70	98	50	69	32	57	45	27
fdf775170fb47625e9bce27e853fc8ea	0	0	0	0	0	0	0	19	7
ef1681557cc88a0ff11fe5b7e2da1646	0	0	0	0	0	0	0	0	0
3ed543eb98e22d6e06e7ee2c55639ae1	0	0	0	0	0	0	0	0	0
4d8b0c8f86fe9ccd9853aee89f3f6cf9	100	123	170	98	71	0	0	0	0
ab6cc50b1b8c9fa738df4ecb8abbd630	33	92	57	24	0	0	0	0	0
092d8d5c779cd258c67da8e11314d6a9	53	204	67	124	105	5	24	12	0
3f659f8de44d091c2d31360a6f3ad9f0	0	0	0	0	0	0	0	0	0
5684b389f2c0ac1e5b28b7096e54c25a	0	0	0	0	0	0	0	0	0
b04b34dcc17e44f198482dcc64795e18	5	6	0	0	0	0	0	0	0
236c042dab3b8310aba503109bd96074	0	0	0	0	0	0	0	0	0
fabd7ea49207f64e0f9e486ebdb56e12	11	16	0	8	10	0	26	31	15
9e8fdcc6623bd6a2f43522560a2cce11	0	0	0	0	0	0	0	0	8
8f2fd0e6d22f188acc6df98f94139825	9	30	5	0	10	2	28	36	10
6d68f35e660374634118086b8c5165fb	75	74	110	49	43	13	15	0	0
c7ec21baeadac9a0f436b47792755f5f	26	34	17	0	6	0	2	2	0
06f9742fbdda3d0e361e66229d553acc	151	48	143	80	34	9	18	7	0
9683b0ab1fb9d371f565847393a16399	43	26	41	0	0	0	17	0	0
8b4b7202494c89eedeb72ffe39df6088	48	21	33	11	8	0	7	2	0
1ab7b01a4eca4be8fa7344cff971f144	43	77	41	14	37	5	59	51	18
8e53231aa9a4d5867845ecd75d68eb3a	46	71	77	17	20	0	16	13	9
2054d5fc78fa9a31ff18f7f4bbf7b1f6	0	0	0	0	0	0	0	0	35
b5cba76292874d0943f54511bb3e46d4	34	370	64	43	48	17	0	0	0
a95e319deade8b2a75d050ad228ae627	0	3	0	0	0	0	0	0	36
243c8eb4602262f1a02a221a214bb44b	68	60	103	45	33	5	16	10	7
c75beca304fb219adbda52e4be4c4528	106	33	57	12	28	0	0	0	0
4ef3f7b1757a8832b1f089f64593856c	17	53	16	9	11	3	55	46	40
dd1df02b48cd48fe06c2c881dac18af3	0	0	0	0	0	0	0	0	0
58e856733280adefa9d5e953bb89c5e7	94	113	156	116	0	0	0	0	0
352d19fa0233c296f8efcd5701737eb9	0	0	0	0	0	0	0	0	0
02b908f520ea3da3adada756481c3012	0	8	9	0	0	0	0	0	0
74e47a196882bd0e5b4cf308ece6b881	83	139	125	63	45	25	0	9	20
cb11f9c1e300cce8ccafc25dd0b84ef3	0	0	0	0	0	0	17	0	6
a9a366c63a209df0aa5d56031c1dbd26	43	39	46	36	20	0	20	3	0
cee50b677ae4a1e28a15d0bca76dee57	34	42	40	0	0	0	36	47	0
d848a0238158b779d5699d9ae1ead803	36	0	22	0	32	0	0	0	0
fc42e12e0b1b952d7b971ba8fbfb2b95	0	0	0	0	0	0	0	0	4
58ac80afe7b6623dc84dd44edb1c54f9	32	65	97	39	22	10	34	42	35
0e21bf99fefe8e68da045e650cafa855	102	48	136	64	43	11	20	14	14
07c82656b8f275dda860a9e778496187	55	55	102	49	34	8	9	19	9
ed58bfbd1b6cc8d5ded06fec30c3b132	26	73	0	0	0	0	0	0	11
e387b46a5005675651ab61805688bb07	83	32	74	43	31	8	7	19	7
378a095edd25239bec20101a3968a6ec	0	0	0	0	0	0	74	125	0
8b2e00db2f6a2ef9d48ad4f16bc39930	49	0	75	45	0	0	0	0	0
753c8965f919ba9f1a6bb38859f310bc	0	0	0	0	0	0	0	0	0
a9ae89ad79c99bd84ac396a2632a413c	10	7	16	13	39	12	84	78	6
e38ec8f50353678de13302e05a91e4e4	29	32	32	17	20	13	148	146	46
3e725a26a7e18f9639d6ff93182fb80c	18	0	19	0	0	0	46	119	92
372e4fba7b7ea6db64d19ca84b9c3e73	0	0	0	0	0	0	0	18	107
1528e060b68ee1031e8a868a8ec5ef08	75	116	100	63	37	0	14	0	20
2005a1e1770a6a8a846c0003bf97b97f	0	0	0	0	0	0	0	0	0
970a16f5bdd215f98f0ba568a7223c91	59	170	392	52	94	20	96	32	24
b845bb185ba9e551e145d368b61a0418	30	17	29	13	22	8	15	17	0
1f62be7ad999c7039f18180976672e3d	0	3	0	0	0	0	0	4	2
0587706c9086850178e157404f334e73	115	126	56	37	65	28	30	33	29
362a3f1e8cddf18f8a6cefd969eb08f3	0	13	0	0	0	0	0	8	19
16542032028d9bb3dcdf78d1f41d7677	9	5	8	7	8	0	7	6	0
57580cef2e31e45ef5044021e05bca8d	0	0	0	0	0	0	0	0	0
258a89e564f0276690f23eede9416dce	0	0	0	0	0	0	0	0	0
65a80e8b397f2a74a046189986d2710a	50	110	78	46	35	0	42	21	29
5047c4e618ca983ad0ebf592ee3573db	68	142	66	13	12	0	0	12	51
55478becfb894fbdce21dcd3f45efe36	120	138	186	110	0	0	0	0	0
8dc580b0685cd0a7c3aac1f6e747f5ff	61	29	89	53	36	0	0	0	0
6dfac3172d0934b3502d59cbad4b5bf4	0	0	0	0	0	0	0	0	0
fbdf381af39b887d91a2a6c97bc24106	35	7	24	9	9	3	4	4	3
db56c3c46fdb8db5a1c778608d97f75f	76	70	152	56	36	20	14	17	0
cc8e48220c4195ebc797661fb33143bd	87	92	93	66	41	20	14	16	21
7ec66c7dadc644424362bf4d06f26bd7	0	0	0	0	0	0	0	0	1076
2c7640030689711f33f8ff4f6dea5936	0	0	0	0	0	0	0	0	0
29a8d048949fbb9ffe63efd016656da2	0	0	0	0	0	0	0	618	0
6df0657325724cd19f22cd25e47af1f6	0	0	0	0	0	0	0	0	40
f77d064624c82d849e1d85de28e9c191	0	0	0	0	0	0	0	8	17
b604a4e2e8b5f897259902eb49bb46ab	0	0	0	0	0	0	0	0	0
120c010fdef42997f24a39920213a37d	0	0	0	0	0	0	0	0	0
6f2d76ea5e071057a7ccf97fa51bea4d	39	72	60	34	27	0	0	0	21
c9e6e3198308c5d20b49e1cdc3f8f84d	0	0	0	0	0	0	0	12	0
5edacc06b402a5e68d5fb66bb90526d4	0	0	0	0	0	0	0	0	0
c64b891184ca5a35159b12aebdd4ed53	0	0	0	0	0	0	0	0	0
8857d1f3f80f1c44827cbd5e294ffd55	0	0	0	0	0	0	29	0	5
992b0c41bbf0020c85d60b883c670e64	0	0	0	0	0	0	0	0	0
4607944f05201ade57ea824be89bad97	89	89	264	66	58	0	0	0	0
e1fcaef66b9d4d0ea4892fbc7b551bd1	0	0	0	0	0	0	0	0	0
0c126d1368cb57359630f6356d94a0b4	0	0	0	0	0	0	0	0	0
6ecfc8a385833a185a473b2eec5ba36b	53	119	130	71	52	22	28	32	0
a7e7fd3756590cd58677201c8fe52d6c	48	45	69	27	12	7	4	6	0
b92b418d6d4705e8cce087c3ee020b16	25	59	28	14	18	9	0	2	0
8f6bc1c85d947f7d9acb3ae6bd38a4f7	0	0	0	0	0	0	0	0	0
298e6f80558eb758cf60a94a3dfd785d	65	67	179	68	70	8	15	6	0
fe2f90c8c084932933833a3a648b1185	56	109	83	34	31	14	21	9	0
8537ee50fbb4f86a1d97a610a707b514	0	0	209	0	0	0	0	0	0
f04f2ad7861e3a29ac719978a87cac85	0	0	0	0	0	0	0	0	0
c62aa8525073c11748695a02775e6c59	44	57	69	52	29	10	10	12	8
168a2c055337ab29f4dda8285d21577b	0	0	12	0	0	0	0	0	12
1622649a108a5ca5649bc0c5edaf5f22	29	129	56	25	35	11	89	45	23
8a0513ff52ca75119567e77a8f539177	0	0	0	0	0	0	0	0	0
6f4afbf0d975162d1536ae1d8c39e77e	7	14	0	0	0	0	0	0	0
90a407efe7ef4e5c4a5c79d43ffb3e28	129	103	134	34	0	0	0	0	0
4875eac1d25269db846adb2332fe5954	0	7	0	0	0	0	0	0	0
1505e5de35661b77871b454a575c128a	0	0	0	0	0	0	0	0	0
310a6c7beae0db7bfebed905137e4ab5	0	0	0	0	0	0	0	0	0
722cbcfb7032eed4d147cb9787f59852	38	0	69	32	26	0	0	0	0
f1b9edf8ef80ac572a9a4eb011143657	0	0	0	0	0	0	0	0	0
31a23fbfacae7d3241e095c7888f8134	66	43	97	63	26	0	0	20	0
6cab846cefc3371d0116c1940a6018f0	23	12	33	19	20	17	26	19	0
34419ee383f0f4cd17ebfa9ac33888b4	112	247	120	50	43	8	20	25	4
4e81cb4cfd7148b42da2cf726af51176	0	0	0	0	0	0	0	0	0
