ASV_ID	P15060_3052	P15060_3053	P15060_3054	P15060_3055	P15060_3056	P15060_3057	P15060_3058	P15060_3059	P15060_3060
45cad9d1b32fc14dd29fff8e06a1d5d4	0	0	0	0	0	42	0	87	0
c0005182260f38e02ece36022ac4387e	0	0	0	0	0	0	146	0	70
2da48aaaeeca529f359b43b1769dd40f	44	53	0	0	0	0	0	0	0
e0d754d179fad555d7267429c153f0e1	0	0	9	0	0	80	74	53	41
2975e2d6efb42afc8c87e0d8d879be23	60	0	27	58	0	0	0	12	0
4abe1435787c079793c1fcc79e3fb09b	0	0	0	0	0	45	0	46	0
fb4f8b92572eea2d33d5ffb5f78cfe4c	0	0	0	0	0	37	41	35	0
4b921e01e7590fee56ee4b73ed85f359	8	23	0	13	19	29	17	14	8
fa3339e57ea13813e7dd9816188d4c92	0	0	0	0	0	77	24	50	3
d48e319a70cb2aca445d69926a5188ec	0	7	0	0	9	50	77	34	9
c1c1c0e2eb9fb1ab38b5217b99e346b0	10	21	26	14	23	13	9	17	0
8b83028b1db14ca340d28efeb31ea20c	11	16	13	6	24	18	8	13	0
dee383ebed26394a2c818cf79dd479b0	18	19	21	18	24	11	8	23	11
d0a2aaf5ed0da0f918b86c59968c9761	0	0	0	0	0	25	52	32	38
9445ca9445007d233b770f79346f396a	0	0	0	0	0	0	154	0	38
f3d2857fd70fb51f95d38698ba641daa	0	27	0	2	21	44	14	27	4
25252d8c2ee46e1b8ca14470a613f0fb	18	9	12	15	30	19	0	20	13
fdd9c530c3245e3e0a2a1203089e1b9a	16	22	14	16	8	0	0	17	0
4dd41987d97d84320430283aacd3508c	17	15	14	9	14	20	0	19	0
8e68f7dcc04f7c56e6961448ebe5af72	3	5	2	5	3	54	0	74	8
c5d4a72b1521ece6ab85fa77a3de59b5	0	0	0	0	0	80	90	56	23
8141bfe2d4e948c4c0f254a346481c5b	0	0	0	0	0	44	44	61	10
6941bbe783ae8cae627dc67cb21551be	0	0	0	0	0	75	57	68	0
823dd4e6df419a177372e0c59e814cd6	51	0	0	41	0	0	0	0	0
042c45dfdaa67cc27a14d97176756369	0	0	0	0	0	14	53	9	0
2d30211ca83dbaba57bb7d08b25f6cee	0	0	0	0	0	0	0	97	0
6bd39981d577f444c3b0f7e8c2a72f2a	14	14	13	11	42	0	0	0	0
1fa91696497d41ca3a871bf050b63716	0	0	0	0	0	71	18	61	0
a1ae1ec44d9bce66da8dda74e29d034d	26	0	0	0	0	8	23	0	12
f95e5ff1645e8f56ef0bc5488ed63c6d	0	0	0	0	0	71	24	22	13
eb091d5a68aa452f9343ca6ceebfc12d	0	23	0	0	13	59	36	36	0
ccc147a1b433c8e6fe369899e27f0dd6	30	40	0	40	35	0	0	0	0
172ed42e013220d370495dbf396d7ecb	40	24	36	42	24	0	0	0	0
f6a0325b6c0825e4a6020acaafd924c6	0	26	22	0	24	28	0	30	0
b5ef80188c610dbd0b5f6a3c3595c61a	22	0	22	18	0	7	0	7	0
34419ee383f0f4cd17ebfa9ac33888b4	6	16	15	7	10	49	24	46	13
6204a85224078accff0f0a75eaac4e36	0	0	0	0	0	19	56	27	14
44c5b374af034a2679dcab4bc0e5c456	14	7	0	0	12	0	0	107	0
bfb4426a90f8d30c4f822b45213d0018	0	0	0	0	0	72	13	61	9
d99a98ce958f133d3ca3ac7498dcc402	0	18	0	0	0	58	20	73	13
3c03031f1ee9d1585b014159cd6f2265	0	0	0	0	0	99	22	61	0
a250d75e4285ed3fc1a13176717aa163	0	0	0	0	0	77	63	0	0
580911694bba4f2bb84f1b182b148e9f	3	0	0	0	1	19	32	49	0
1622649a108a5ca5649bc0c5edaf5f22	33	24	16	23	12	5	0	6	0
9126db1dbf06034b2f2ba27fb86b3382	0	0	0	0	0	8	20	8	0
d7889114e824bed57dc0e913fd958336	0	0	0	0	5	44	0	82	0
f0a2d800a63a3d06d335e767ccce1016	20	21	19	13	23	8	3	4	3
fdf775170fb47625e9bce27e853fc8ea	0	35	0	0	0	0	0	0	0
8a7a98a1eb1404d3a2cededbd43c5b3c	0	0	0	0	8	40	47	36	0
600cd271ae4bedc2a1d7cc33fda506e8	0	0	0	0	0	0	0	0	0
6a2bef07469900630b35043e2c1b78ec	8	11	18	11	6	14	0	19	6
aade58625a984bb8e5f47cbea286629d	0	0	16	0	0	0	96	0	0
b7c6776040cd931704f2e558c0ba7047	0	0	0	0	0	35	32	34	11
d5bd31ffcba74796847db1f8ab268d0f	5	8	0	3	11	10	46	22	18
9182e5b5c4f45301a877817aa4568592	0	22	0	0	0	0	0	15	0
4f73ab5990d0226551c2be7cc40784a3	0	7	9	6	17	20	0	14	0
9ed0806b1332b16b32b2eaf82b08a51e	0	0	0	0	0	28	87	16	30
2c800733848345628f07061071d5d86d	0	0	0	0	0	109	0	96	0
c924df5e5d8b59b5c01abe563f85a001	0	0	0	0	0	47	76	34	40
7d0479a92311f34135a429ab1f2e0d35	0	6	0	27	0	0	0	0	4
b8e2fe448f898d224bbf3171526588f3	9	0	8	10	0	12	17	29	9
b4d09b5d6f05be97f437ea7e2abe6248	0	0	0	0	0	120	0	48	0
cb62de235058e36f0352fff4e488d81f	0	0	0	0	0	50	13	36	5
48dec7648badff7f806bd658c6c38566	0	0	0	0	0	55	0	131	4
c7ba2aae94cbe0284443a7c62f35dad0	4	15	20	8	6	0	0	0	0
b36c6d772105377d9d54140741bcffc5	0	0	0	0	0	67	0	64	42
76aba5b3f615a8e47fe3a89ac0bd51f5	0	0	0	0	0	20	30	19	16
d9a7de302aeea68a584dd2992f66b5e4	0	0	35	0	0	0	0	0	2
08c2c52620c6047978bc1081f2627b08	0	0	0	0	0	25	14	43	0
0f90577b09613be4c839e45ece1b4e6b	0	0	0	0	19	25	75	34	0
0c3be81dbe05c52c035fb5458a714ed5	0	4	0	0	0	28	32	30	0
e7b8aac6c0b9f8698e394fbab13ed0e9	0	0	0	0	0	0	0	0	0
1a0ffca5eca0c95b82c3e5f917de29fa	25	0	0	0	0	17	88	19	14
4d8c353a4cd6909923b3c296ebc54728	0	14	0	0	15	24	26	22	0
c3ad46a6a4ad341bdcdc01f8beb35436	30	0	26	20	35	0	0	0	0
cf5c576a1f54bca7266ae925dab6b852	0	0	0	0	0	105	0	44	0
998d08b28d60126d52689509e7a542e8	0	0	0	0	0	13	32	23	11
b1f9758ab60b87727ab24ff388b60154	0	0	0	0	0	0	0	0	0
92aa907a8b23ff7ac2359d2a5c50c48a	0	0	0	0	0	85	13	42	0
569d9b1af65d251ad7627376ba96379f	5	0	0	0	0	14	13	21	18
17a5476f95d3781be3bfdaa4c3087e60	0	0	0	0	0	31	44	42	12
49fda64a479dae6395bb9ee114c8580c	22	0	0	0	0	0	0	0	0
2f13c316032ea2902ffc14191aeab2d6	0	45	19	9	61	0	0	0	0
89dea176a178e28456785bc8d598579b	4	0	8	14	0	0	14	0	0
290b6e428fb6ea00de5453e683d3fc8e	0	0	0	0	0	176	0	0	0
70f156f29adfae618c0f895ff0868da1	0	0	0	0	0	46	13	43	11
149d6dbbfae67df3a690240ddb6597b4	0	0	0	0	0	0	0	0	0
c914e62c5901c64f613c487b98a88f77	12	5	23	17	15	0	0	0	0
06a7ec0a32bb205024fa1236e3ef21ad	0	2	0	0	0	63	4	58	0
225836535cb5bc07bcfe690f83226112	0	0	0	0	0	67	29	71	24
09df5c91cd1e1f5e9356e668c1eab232	0	0	0	0	0	0	0	0	0
8b054bb346192670f8a4a03dd3a92648	7	19	26	8	0	12	0	14	0
00307d2b7433bdcc9a5e978f2f6ecc53	0	56	0	0	56	0	0	0	0
a4c7de828dbc27ea41f8351a09d5d00d	6	0	22	0	0	6	49	3	3
21133fe1db2dc70e334bb80bcd2ebb0e	0	0	0	0	0	17	65	0	27
3abc69d7f6baeb78134bcb96bee1700b	0	0	0	0	0	31	10	60	8
83b3ca3df58479c4ace3c5850c4c798b	0	0	0	0	0	0	138	0	0
7539845d8d723314e688ba55c15b532f	0	0	0	0	0	23	6	34	0
386500d28c26893b96ba99e59d631c92	0	0	0	0	0	46	25	37	6
4f0696e9e4a4d1c583d9505b8dd5b3a9	13	0	16	0	0	3	42	0	0
10a58b212f4064d8d25553d82a3b5cdf	0	0	0	0	0	29	9	19	14
6cce3b7ffd160f9035f23c5fa1629d9c	15	18	9	12	20	6	0	0	0
c6f7f741b203187eae45072d002bb321	8	0	13	0	0	12	5	5	0
e51fb219f7fe6cd567a225d0220f06a3	0	0	0	0	0	0	4	0	66
35dd10ed83a7a2cd9fb379bdcef72bb7	0	0	0	0	0	20	32	23	13
563c13901536604bd738bf39cad2b129	56	0	28	44	0	0	0	0	0
d95a3b784d497268099d73a2bacaa1e9	0	8	0	4	0	0	30	32	0
646666a55334b590d6d59c4e66b00c02	0	0	0	0	81	0	0	0	0
ea7ec8e84dac5f2b9ea62d9168e235ac	0	0	0	60	0	0	0	0	0
c5b27776f2781ee77299c2ff9ee5dc7e	0	0	0	7	0	21	65	23	10
5650c32f12ba2e4a951c938aee34fac4	0	0	0	0	0	64	0	56	0
e422bf9b027bdeef4990649514e12a10	0	0	0	0	0	19	0	20	0
a8f43d6bea7c40d67900e522e9081f00	0	0	7	0	3	5	0	0	29
c0e68a8b52aa2f5ec689a73129f61bbd	26	3	15	10	6	0	3	0	0
f81bbec3093293767982017331d4d69e	22	7	5	10	0	0	0	0	0
ab263622f97feabff28dfa95d205bfd2	23	20	76	0	4	0	0	0	0
e778d001af639cb05ddac74e8af1c102	0	0	0	0	0	42	21	28	0
ba382384f6dce5be46f9f6f8eff0b613	6	14	6	6	26	0	0	0	3
52ec97b3f172a4212493adf8787a20ec	0	15	8	0	10	21	6	17	0
c28b0d348d1db422f581144f3b661216	7	6	8	5	14	2	0	7	9
5fc91d1212d67b555a09e3b1ee7e3aa3	0	0	0	0	0	68	0	44	0
796cd959d66368f50f2b835dec740d7c	0	0	0	0	0	42	40	63	0
716ccf1848f5092818fbb5ee9b94cfe8	0	0	0	0	0	0	47	12	8
78bf733a64e3844421dedfe0be2d1c14	16	17	18	10	14	0	0	6	0
8285dfb506c51baf7fae7cf553fa9ed7	0	4	0	0	8	26	0	28	0
8f2fd0e6d22f188acc6df98f94139825	6	0	12	16	5	0	4	0	16
ec532ad05865ad1e07cb07d939ae211e	0	0	0	0	4	12	35	12	4
599a0085775d0aebeee7ce0b54bdc206	0	0	0	0	0	37	15	28	5
c46754be5fc8bff7e8b07aec9c1d6261	0	0	0	0	0	30	14	0	32
fcae03b40ecbe648953d064b01d4924f	0	26	10	13	14	0	0	5	0
385164485918b2227ac020bb03bf26de	0	0	0	0	0	13	32	20	11
5a5dccd573acb4ea0c4894bad595154c	2	0	0	0	0	41	25	22	0
37a2d4dd5cee0c80ba301f34025704c1	0	13	7	0	0	0	0	0	0
b6e04d32f53b0069b40e84f08dc683a2	5	4	9	0	8	7	0	16	0
b3cf6aa4e28c086a67e17c8199d4a48d	0	50	2	0	2	9	3	4	0
a5172cde6b208ac0e2a6a970d0676420	0	0	0	0	0	52	0	0	0
3b777d5588aadf45ade55141c785e570	21	5	17	7	8	0	0	4	0
6eaefe048f7473859e2064e2afdba430	0	0	0	0	4	41	9	37	12
1fa8a0c22eb8b3386bbeb5737c8806e7	0	12	0	0	0	23	0	12	5
0f642cc8a550e1f8ac3f480c13e50927	0	0	6	3	13	0	0	39	0
5d842d3c111a7bc5a5c106b2b0d2f1c8	0	0	0	0	0	28	7	66	0
9683b0ab1fb9d371f565847393a16399	0	0	0	0	0	48	0	0	17
996e96c9c4361894fa8f1eb15a7e3d89	0	0	0	0	0	29	43	12	0
29f4ad6225de48b3d295e911657ccd5f	0	0	0	0	0	17	68	23	0
c506fe1966674469ef5bec7342c19ee7	0	0	4	0	0	13	0	0	0
5381458f2dbbe119d3e6dbee0b0f90b3	5	15	15	5	23	5	0	0	0
49344511f667fbc8ae4cab7f4ff49471	11	9	12	13	15	0	0	0	0
444a4bac7c7449dc17db098d26bce6c3	17	5	12	10	11	0	0	0	0
dc293a7757e83dce0b3b5475548a53f2	0	0	0	0	0	0	0	38	0
a057a6682fb52287d6aa60a31301dde3	0	0	0	0	0	126	0	71	0
578fa547cdc51e878fb712a59bc2906f	0	0	0	0	0	6	47	6	0
24122394b3037ddba4bb371d5ce9bd43	0	10	0	0	27	5	0	16	0
739b30611803fdc0ba2998f836672801	0	0	0	0	0	52	2	27	0
399eb7b8726a16209210039a12c33f0f	0	0	0	0	0	26	0	25	0
ab4816dbfae562b360d25d22762c08cf	0	0	0	0	0	0	46	18	12
0e7bf9a8270aeda3fbc88857be6bd388	0	0	0	0	0	0	0	0	0
ab1d2107e4742534fbe60ef568dcc13d	0	0	0	0	0	15	13	17	5
57308ec994dabd3ccd3d58d4c9249adb	20	0	0	0	0	0	0	0	0
